image_path,label
data/processed/bus/MVI_40131_f00798_27_120.jpg,bus
data/processed/background/bg_MVI_40892_img01381_832_0.jpg,background
data/processed/bus/MVI_39851_f01164_81_86.jpg,bus
data/processed/background/bg_MVI_20012_img00921_0_412.jpg,background
data/processed/bus/MVI_39781_f01255_442_53.jpg,bus
data/processed/background/bg_MVI_20061_img00061_832_0.jpg,background
data/processed/background/bg_MVI_40201_img00421_0_412.jpg,background
data/processed/bus/MVI_40752_f00823_328_171.jpg,bus
data/processed/car/MVI_40131_f00983_130_293.jpg,car
data/processed/background/bg_MVI_40191_img00121_0_0.jpg,background
data/processed/bus/MVI_20012_f00312_354_116.jpg,bus
data/processed/bus/MVI_20012_f00282_352_117.jpg,bus
data/processed/bus/MVI_40204_f00452_599_19.jpg,bus
data/processed/truck/MVI_63521_f01119_684_83.jpg,truck
data/processed/car/MVI_40161_f00684_279_290.jpg,car
data/processed/truck/MVI_40191_f00933_713_277.jpg,truck
data/processed/bus/MVI_20034_f00265_838_139.jpg,bus
data/processed/bus/MVI_39771_f00102_672_157.jpg,bus
data/processed/background/bg_MVI_40855_img01001_832_0.jpg,background
data/processed/bus/MVI_40162_f01145_345_75.jpg,bus
data/processed/truck/MVI_40181_f00834_508_332.jpg,truck
data/processed/bus/MVI_40162_f01216_1_147.jpg,bus
data/processed/car/MVI_40752_f01853_878_143.jpg,car
data/processed/background/bg_MVI_40991_img01281_0_0.jpg,background
data/processed/truck/MVI_40241_f00203_654_151.jpg,truck
data/processed/car/MVI_40732_f00516_777_456.jpg,car
data/processed/car/MVI_39771_f00250_205_273.jpg,car
data/processed/bus/MVI_39781_f01386_621_61.jpg,bus
data/processed/car/MVI_63553_f00315_573_203.jpg,car
data/processed/car/MVI_40211_f00154_184_325.jpg,car
data/processed/bus/MVI_40751_f00524_279_269.jpg,bus
data/processed/car/MVI_40191_f00142_606_206.jpg,car
data/processed/bus/MVI_39761_f00420_696_161.jpg,bus
data/processed/car/MVI_63563_f01386_738_343.jpg,car
data/processed/car/MVI_39851_f00076_266_178.jpg,car
data/processed/background/bg_MVI_40854_img01141_0_412.jpg,background
data/processed/truck/MVI_40981_f00587_219_34.jpg,truck
data/processed/bus/MVI_40181_f00102_576_1.jpg,bus
data/processed/truck/MVI_40732_f00958_38_258.jpg,truck
data/processed/bus/MVI_20034_f00384_648_78.jpg,bus
data/processed/bus/MVI_20033_f00769_836_139.jpg,bus
data/processed/bus/MVI_20012_f00098_379_104.jpg,bus
data/processed/truck/MVI_63552_f00977_577_324.jpg,truck
data/processed/truck/MVI_40191_f01469_198_184.jpg,truck
data/processed/car/MVI_40981_f01395_649_438.jpg,car
data/processed/bus/MVI_39781_f01131_84_116.jpg,bus
data/processed/bus/MVI_20034_f00458_608_49.jpg,bus
data/processed/bus/MVI_40162_f00856_1_126.jpg,bus
data/processed/bus/MVI_39851_f00932_91_89.jpg,bus
data/processed/car/MVI_63521_f00405_398_67.jpg,car
data/processed/bus/MVI_63521_f01179_776_1.jpg,bus
data/processed/bus/MVI_20033_f00599_832_143.jpg,bus
data/processed/bus/MVI_20034_f00390_647_77.jpg,bus
data/processed/bus/MVI_40732_f01981_881_209.jpg,bus
data/processed/truck/MVI_40981_f00339_231_236.jpg,truck
data/processed/truck/MVI_20033_f00291_593_189.jpg,truck
data/processed/background/bg_MVI_39051_img01021_832_0.jpg,background
data/processed/bus/MVI_40162_f01006_1_148.jpg,bus
data/processed/truck/MVI_40161_f01368_682_175.jpg,truck
data/processed/bus/MVI_40981_f01050_1_275.jpg,bus
data/processed/background/bg_MVI_39031_img00401_0_412.jpg,background
data/processed/bus/MVI_39771_f00219_650_149.jpg,bus
data/processed/truck/MVI_63521_f01242_879_394.jpg,truck
data/processed/truck/MVI_40243_f00917_777_219.jpg,truck
data/processed/truck/MVI_40213_f00876_460_158.jpg,truck
data/processed/truck/MVI_40181_f01669_554_68.jpg,truck
data/processed/truck/MVI_63521_f00711_650_46.jpg,truck
data/processed/car/MVI_40243_f00953_838_260.jpg,car
data/processed/truck/MVI_63521_f00670_756_233.jpg,truck
data/processed/bus/MVI_39781_f01171_84_117.jpg,bus
data/processed/bus/MVI_63521_f00022_770_1.jpg,bus
data/processed/truck/MVI_40213_f00494_802_458.jpg,truck
data/processed/bus/MVI_39781_f00846_45_45.jpg,bus
data/processed/bus/MVI_40162_f00865_1_130.jpg,bus
data/processed/background/bg_MVI_20061_img00341_832_0.jpg,background
data/processed/truck/MVI_40241_f00718_293_87.jpg,truck
data/processed/background/bg_MVI_63552_img01141_832_0.jpg,background
data/processed/bus/MVI_40204_f00696_100_41.jpg,bus
data/processed/bus/MVI_39781_f01119_55_68.jpg,bus
data/processed/background/bg_MVI_40903_img00921_832_412.jpg,background
data/processed/bus/MVI_40131_f00803_1_119.jpg,bus
data/processed/truck/MVI_40752_f01722_263_265.jpg,truck
data/processed/bus/MVI_20063_f00633_296_112.jpg,bus
data/processed/background/bg_MVI_20033_img00581_832_0.jpg,background
data/processed/background/bg_MVI_40181_img01561_832_412.jpg,background
data/processed/car/MVI_40992_f00558_447_237.jpg,car
data/processed/background/bg_MVI_39781_img01141_0_412.jpg,background
data/processed/truck/MVI_40243_f00821_1_274.jpg,truck
data/processed/car/MVI_40213_f00115_1_379.jpg,car
data/processed/bus/MVI_39781_f01271_59_74.jpg,bus
data/processed/bus/MVI_20012_f00479_307_152.jpg,bus
data/processed/bus/MVI_40751_f00813_1_304.jpg,bus
data/processed/bus/MVI_63521_f01128_778_1.jpg,bus
data/processed/bus/MVI_63521_f01312_773_1.jpg,bus
data/processed/car/MVI_63553_f00189_355_468.jpg,car
data/processed/bus/MVI_20012_f00513_234_193.jpg,bus
data/processed/background/bg_MVI_39211_img01641_0_412.jpg,background
data/processed/truck/MVI_63563_f00200_295_244.jpg,truck
data/processed/bus/MVI_40241_f01686_644_179.jpg,bus
data/processed/background/bg_MVI_40213_img01601_0_412.jpg,background
data/processed/truck/MVI_40191_f00784_205_180.jpg,truck
data/processed/bus/MVI_63521_f01092_780_1.jpg,bus
data/processed/car/MVI_20035_f00428_737_212.jpg,car
data/processed/bus/MVI_40981_f01071_46_92.jpg,bus
data/processed/bus/MVI_63521_f00121_772_1.jpg,bus
data/processed/bus/MVI_40131_f00188_152_117.jpg,bus
data/processed/car/MVI_63521_f00556_205_362.jpg,car
data/processed/truck/MVI_40981_f00470_426_106.jpg,truck
data/processed/truck/MVI_40213_f01537_1_158.jpg,truck
data/processed/car/MVI_63563_f01221_744_124.jpg,car
data/processed/truck/MVI_40162_f01701_368_225.jpg,truck
data/processed/bus/MVI_20052_f00605_412_7.jpg,bus
data/processed/truck/MVI_40213_f01336_484_294.jpg,truck
data/processed/truck/MVI_40152_f01268_739_199.jpg,truck
data/processed/bus/MVI_40161_f00057_381_49.jpg,bus
data/processed/truck/MVI_63552_f00181_155_281.jpg,truck
data/processed/background/bg_MVI_40181_img00061_0_412.jpg,background
data/processed/bus/MVI_40213_f01393_465_301.jpg,bus
data/processed/truck/MVI_40191_f01422_324_276.jpg,truck
data/processed/truck/MVI_20061_f00620_589_358.jpg,truck
data/processed/bus/MVI_40751_f00669_1_296.jpg,bus
data/processed/bus/MVI_63521_f00334_746_1.jpg,bus
data/processed/truck/MVI_63562_f00629_23_203.jpg,truck
data/processed/truck/MVI_40213_f01592_203_84.jpg,truck
data/processed/bus/MVI_39781_f01733_555_51.jpg,bus
data/processed/truck/MVI_40241_f01506_679_112.jpg,truck
data/processed/truck/MVI_40981_f01005_298_415.jpg,truck
data/processed/bus/MVI_39851_f00805_312_42.jpg,bus
data/processed/bus/MVI_40162_f01110_342_74.jpg,bus
data/processed/background/bg_MVI_40711_img00281_0_412.jpg,background
data/processed/car/MVI_40981_f01368_449_104.jpg,car
data/processed/bus/MVI_40162_f01167_344_75.jpg,bus
data/processed/background/bg_MVI_40743_img00361_832_412.jpg,background
data/processed/background/bg_MVI_40775_img00201_832_0.jpg,background
data/processed/background/bg_MVI_40752_img01461_832_412.jpg,background
data/processed/car/MVI_40981_f01329_587_290.jpg,car
data/processed/truck/MVI_40191_f00824_226_254.jpg,truck
data/processed/bus/MVI_40751_f00291_1_216.jpg,bus
data/processed/bus/MVI_40751_f00723_1_254.jpg,bus
data/processed/background/bg_MVI_40211_img01821_0_0.jpg,background
data/processed/bus/MVI_40162_f01081_345_73.jpg,bus
data/processed/truck/MVI_20035_f00609_290_167.jpg,truck
data/processed/bus/MVI_40752_f00809_117_235.jpg,bus
data/processed/car/MVI_40181_f00342_240_294.jpg,car
data/processed/truck/MVI_20063_f00369_855_159.jpg,truck
data/processed/car/MVI_39821_f00603_838_333.jpg,car
data/processed/bus/MVI_20012_f00502_439_7.jpg,bus
data/processed/bus/MVI_20061_f00547_768_46.jpg,bus
data/processed/bus/MVI_39781_f01558_624_62.jpg,bus
data/processed/truck/MVI_20052_f00411_492_88.jpg,truck
data/processed/bus/MVI_20063_f00197_307_105.jpg,bus
data/processed/bus/MVI_40162_f01185_1_148.jpg,bus
data/processed/car/MVI_40181_f00734_141_239.jpg,car
data/processed/truck/MVI_63553_f00308_302_302.jpg,truck
data/processed/bus/MVI_20063_f00480_308_111.jpg,bus
data/processed/truck/MVI_39781_f01556_181_18.jpg,truck
data/processed/bus/MVI_63521_f00300_763_1.jpg,bus
data/processed/bus/MVI_39781_f01366_448_55.jpg,bus
data/processed/bus/MVI_20052_f00089_406_19.jpg,bus
data/processed/bus/MVI_39781_f01051_84_114.jpg,bus
data/processed/bus/MVI_63521_f00596_806_1.jpg,bus
data/processed/car/MVI_20034_f00528_289_194.jpg,car
data/processed/car/MVI_40191_f01636_699_469.jpg,car
data/processed/bus/MVI_40181_f01564_1_201.jpg,bus
data/processed/truck/MVI_40243_f01090_330_196.jpg,truck
data/processed/truck/MVI_40243_f00567_30_272.jpg,truck
data/processed/truck/MVI_40191_f01795_835_192.jpg,truck
data/processed/bus/MVI_39781_f01018_46_46.jpg,bus
data/processed/bus/MVI_20034_f00416_65_153.jpg,bus
data/processed/background/bg_MVI_40162_img01761_832_0.jpg,background
data/processed/truck/MVI_40213_f01347_798_245.jpg,truck
data/processed/truck/MVI_40211_f01367_20_174.jpg,truck
data/processed/background/bg_MVI_40793_img00981_832_412.jpg,background
data/processed/truck/MVI_20063_f00379_821_139.jpg,truck
data/processed/car/MVI_20033_f00074_587_199.jpg,car
data/processed/car/MVI_40191_f01236_1_221.jpg,car
data/processed/truck/MVI_40241_f01063_369_116.jpg,truck
data/processed/bus/MVI_39781_f01252_93_135.jpg,bus
data/processed/bus/MVI_20034_f00446_1_353.jpg,bus
data/processed/background/bg_MVI_39761_img01361_832_0.jpg,background
data/processed/bus/MVI_40162_f01355_341_76.jpg,bus
data/processed/bus/MVI_40751_f00375_79_238.jpg,bus
data/processed/car/MVI_40732_f00276_197_423.jpg,car
data/processed/truck/MVI_40191_f01123_725_438.jpg,truck
data/processed/bus/MVI_20034_f00349_670_106.jpg,bus
data/processed/truck/MVI_20012_f00388_574_216.jpg,truck
data/processed/background/bg_MVI_39361_img00121_832_0.jpg,background
data/processed/background/bg_MVI_40241_img00501_832_412.jpg,background
data/processed/truck/MVI_63552_f00736_594_317.jpg,truck
data/processed/bus/MVI_39761_f01114_655_292.jpg,bus
data/processed/car/MVI_40243_f00086_178_225.jpg,car
data/processed/truck/MVI_40152_f01113_210_404.jpg,truck
data/processed/car/MVI_40241_f01270_1_278.jpg,car
data/processed/truck/MVI_40213_f00790_33_205.jpg,truck
data/processed/car/MVI_40751_f01089_867_376.jpg,car
data/processed/bus/MVI_40752_f01644_756_81.jpg,bus
data/processed/bus/MVI_40162_f01230_345_73.jpg,bus
data/processed/bus/MVI_20033_f00649_834_139.jpg,bus
data/processed/background/bg_MVI_63521_img00741_832_412.jpg,background
data/processed/bus/MVI_40131_f00934_1_187.jpg,bus
data/processed/truck/MVI_20035_f00295_136_178.jpg,truck
data/processed/car/MVI_40732_f02050_161_421.jpg,car
data/processed/background/bg_MVI_39781_img00641_832_412.jpg,background
data/processed/background/bg_MVI_40852_img00901_832_0.jpg,background
data/processed/bus/MVI_39781_f01103_51_65.jpg,bus
data/processed/bus/MVI_39781_f00844_45_45.jpg,bus
data/processed/bus/MVI_20063_f00733_66_212.jpg,bus
data/processed/background/bg_MVI_20012_img00801_0_412.jpg,background
data/processed/truck/MVI_40161_f01186_151_180.jpg,truck
data/processed/car/MVI_40243_f00222_55_300.jpg,car
data/processed/background/bg_MVI_39781_img00061_0_0.jpg,background
data/processed/truck/MVI_40243_f00389_115_197.jpg,truck
data/processed/truck/MVI_40213_f01564_657_66.jpg,truck
data/processed/truck/MVI_40211_f00286_25_285.jpg,truck
data/processed/bus/MVI_40751_f00112_1_261.jpg,bus
data/processed/car/MVI_40981_f01807_97_345.jpg,car
data/processed/bus/MVI_40181_f01178_1_222.jpg,bus
data/processed/bus/MVI_40213_f00741_656_92.jpg,bus
data/processed/truck/MVI_40181_f00820_192_233.jpg,truck
data/processed/bus/MVI_63521_f01373_741_1.jpg,bus
data/processed/bus/MVI_20012_f00323_354_116.jpg,bus
data/processed/bus/MVI_20034_f00340_329_60.jpg,bus
data/processed/car/MVI_63521_f01575_777_226.jpg,car
data/processed/car/MVI_63562_f01157_224_370.jpg,car
data/processed/background/bg_MVI_63521_img01141_0_0.jpg,background
data/processed/bus/MVI_40131_f01123_1_185.jpg,bus
data/processed/car/MVI_40181_f00654_17_126.jpg,car
data/processed/bus/MVI_39781_f01841_572_82.jpg,bus
data/processed/bus/MVI_40752_f01555_725_81.jpg,bus
data/processed/bus/MVI_40732_f02053_534_231.jpg,bus
data/processed/bus/MVI_40181_f01573_70_244.jpg,bus
data/processed/bus/MVI_39761_f00432_680_151.jpg,bus
data/processed/bus/MVI_39821_f00369_189_103.jpg,bus
data/processed/truck/MVI_40191_f01530_641_203.jpg,truck
data/processed/bus/MVI_40751_f00673_1_247.jpg,bus
data/processed/bus/MVI_39761_f00387_776_198.jpg,bus
data/processed/truck/MVI_40191_f01138_665_280.jpg,truck
data/processed/car/MVI_40752_f01802_597_233.jpg,car
data/processed/background/bg_MVI_40204_img00641_832_0.jpg,background
data/processed/bus/MVI_20063_f00259_310_109.jpg,bus
data/processed/car/MVI_63562_f00692_150_307.jpg,car
data/processed/car/MVI_40243_f00223_42_308.jpg,car
data/processed/car/MVI_40131_f00550_217_229.jpg,car
data/processed/bus/MVI_40732_f02089_307_244.jpg,bus
data/processed/background/bg_MVI_40243_img01061_832_0.jpg,background
data/processed/car/MVI_20052_f00594_611_229.jpg,car
data/processed/bus/MVI_39781_f01314_168_248.jpg,bus
data/processed/car/MVI_20064_f00392_810_148.jpg,car
data/processed/truck/MVI_39851_f01072_115_326.jpg,truck
data/processed/bus/MVI_40751_f00936_1_268.jpg,bus
data/processed/background/bg_MVI_40162_img00441_832_412.jpg,background
data/processed/truck/MVI_40191_f00918_758_429.jpg,truck
data/processed/truck/MVI_40131_f00030_1_386.jpg,truck
data/processed/truck/MVI_40752_f00386_1_225.jpg,truck
data/processed/background/bg_MVI_40131_img01381_832_412.jpg,background
data/processed/bus/MVI_63521_f01280_777_1.jpg,bus
data/processed/car/MVI_40751_f00099_326_386.jpg,car
data/processed/car/MVI_40131_f00364_176_240.jpg,car
data/processed/bus/MVI_20061_f00534_784_49.jpg,bus
data/processed/truck/MVI_40981_f00338_221_245.jpg,truck
data/processed/bus/MVI_40181_f01260_341_1.jpg,bus
data/processed/bus/MVI_39771_f00069_677_155.jpg,bus
data/processed/car/MVI_63563_f00024_23_201.jpg,car
data/processed/bus/MVI_39781_f01254_626_61.jpg,bus
data/processed/car/MVI_20061_f00624_647_153.jpg,car
data/processed/bus/MVI_39781_f01358_69_99.jpg,bus
data/processed/background/bg_MVI_40211_img00561_832_412.jpg,background
data/processed/truck/MVI_63553_f01058_81_251.jpg,truck
data/processed/bus/MVI_40162_f01333_1_161.jpg,bus
data/processed/car/MVI_40204_f00831_356_141.jpg,car
data/processed/background/bg_MVI_40711_img00141_832_0.jpg,background
data/processed/car/MVI_40191_f00368_37_223.jpg,car
data/processed/truck/MVI_40141_f00138_344_241.jpg,truck
data/processed/truck/MVI_40191_f00902_633_227.jpg,truck
data/processed/bus/MVI_40131_f00302_1_186.jpg,bus
data/processed/truck/MVI_40161_f00647_203_198.jpg,truck
data/processed/truck/MVI_63521_f01522_727_98.jpg,truck
data/processed/bus/MVI_39781_f01756_843_150.jpg,bus
data/processed/background/bg_MVI_39361_img01781_832_0.jpg,background
data/processed/bus/MVI_40152_f01491_816_147.jpg,bus
data/processed/bus/MVI_40243_f00323_633_213.jpg,bus
data/processed/bus/MVI_20052_f00474_410_9.jpg,bus
data/processed/car/MVI_40191_f00411_363_237.jpg,car
data/processed/truck/MVI_40213_f01655_644_140.jpg,truck
data/processed/bus/MVI_20034_f00462_769_99.jpg,bus
data/processed/background/bg_MVI_20033_img00381_0_412.jpg,background
data/processed/bus/MVI_40732_f00096_318_247.jpg,bus
data/processed/bus/MVI_39771_f00033_683_153.jpg,bus
data/processed/background/bg_MVI_40152_img00981_832_0.jpg,background
data/processed/car/MVI_40162_f00247_712_200.jpg,car
data/processed/car/MVI_39771_f00419_216_343.jpg,car
data/processed/bus/MVI_20012_f00465_319_132.jpg,bus
data/processed/bus/MVI_39781_f01097_81_113.jpg,bus
data/processed/truck/MVI_40211_f01099_130_157.jpg,truck
data/processed/background/bg_MVI_40775_img00461_832_0.jpg,background
data/processed/bus/MVI_40152_f01537_874_130.jpg,bus
data/processed/car/MVI_40241_f01738_1_279.jpg,car
data/processed/truck/MVI_40752_f01318_321_265.jpg,truck
data/processed/truck/MVI_63562_f00328_873_212.jpg,truck
data/processed/truck/MVI_40161_f01177_122_163.jpg,truck
data/processed/truck/MVI_63521_f01248_837_323.jpg,truck
data/processed/truck/MVI_40732_f01664_374_241.jpg,truck
data/processed/bus/MVI_40181_f01209_543_1.jpg,bus
data/processed/bus/MVI_40131_f00132_247_82.jpg,bus
data/processed/truck/MVI_39851_f01076_85_370.jpg,truck
data/processed/bus/MVI_39781_f01309_65_89.jpg,bus
data/processed/bus/MVI_40131_f00725_796_154.jpg,bus
data/processed/truck/MVI_40161_f01205_457_117.jpg,truck
data/processed/truck/MVI_63521_f00264_1_279.jpg,truck
data/processed/bus/MVI_20064_f00770_479_37.jpg,bus
data/processed/car/MVI_40243_f00122_265_222.jpg,car
data/processed/bus/MVI_40243_f01245_16_156.jpg,bus
data/processed/background/bg_MVI_40771_img00001_832_412.jpg,background
data/processed/bus/MVI_63553_f00479_292_92.jpg,bus
data/processed/bus/MVI_40752_f01617_597_130.jpg,bus
data/processed/bus/MVI_20033_f00640_834_138.jpg,bus
data/processed/car/MVI_40213_f00788_454_315.jpg,car
data/processed/bus/MVI_63521_f00301_762_1.jpg,bus
data/processed/background/bg_MVI_40241_img00581_832_0.jpg,background
data/processed/bus/MVI_40752_f01468_68_333.jpg,bus
data/processed/truck/MVI_40243_f01105_120_234.jpg,truck
data/processed/truck/MVI_40752_f00785_693_59.jpg,truck
data/processed/bus/MVI_20052_f00206_410_19.jpg,bus
data/processed/bus/MVI_20052_f00026_405_20.jpg,bus
data/processed/truck/MVI_40191_f00657_782_258.jpg,truck
data/processed/background/bg_MVI_40241_img00841_832_0.jpg,background
data/processed/truck/MVI_40981_f01829_591_75.jpg,truck
data/processed/bus/MVI_40204_f00459_546_13.jpg,bus
data/processed/truck/MVI_63553_f01070_418_162.jpg,truck
data/processed/car/MVI_40213_f00280_92_230.jpg,car
data/processed/bus/MVI_39781_f01336_309_377.jpg,bus
data/processed/bus/MVI_39861_f00030_416_146.jpg,bus
data/processed/bus/MVI_20034_f00273_771_199.jpg,bus
data/processed/bus/MVI_20063_f00558_307_110.jpg,bus
data/processed/background/bg_MVI_40863_img01481_832_412.jpg,background
data/processed/background/bg_MVI_40244_img00121_832_412.jpg,background
data/processed/truck/MVI_40191_f00867_1_313.jpg,truck
data/processed/bus/MVI_39781_f01568_76_107.jpg,bus
data/processed/bus/MVI_63521_f00152_770_1.jpg,bus
data/processed/bus/MVI_40131_f00863_796_153.jpg,bus
data/processed/car/MVI_40131_f00230_204_350.jpg,car
data/processed/car/MVI_40241_f00702_544_248.jpg,car
data/processed/truck/MVI_39821_f00593_630_205.jpg,truck
data/processed/car/MVI_20011_f00018_798_167.jpg,car
data/processed/truck/MVI_63562_f00104_38_114.jpg,truck
data/processed/bus/MVI_63521_f00685_713_1.jpg,bus
data/processed/truck/MVI_40241_f01472_259_391.jpg,truck
data/processed/background/bg_MVI_40732_img00121_0_412.jpg,background
data/processed/truck/MVI_40141_f00147_308_271.jpg,truck
data/processed/truck/MVI_40211_f00386_177_189.jpg,truck
data/processed/background/bg_MVI_40131_img00341_0_0.jpg,background
data/processed/truck/MVI_40211_f00292_269_263.jpg,truck
data/processed/background/bg_MVI_20061_img00581_832_412.jpg,background
data/processed/bus/MVI_40162_f01360_1_173.jpg,bus
data/processed/car/MVI_63521_f01257_164_174.jpg,car
data/processed/background/bg_MVI_40853_img01401_0_0.jpg,background
data/processed/truck/MVI_20033_f00602_305_142.jpg,truck
data/processed/bus/MVI_63553_f00436_744_140.jpg,bus
data/processed/bus/MVI_40181_f00255_349_1.jpg,bus
data/processed/bus/MVI_40732_f02111_161_249.jpg,bus
data/processed/truck/MVI_40211_f00754_1_394.jpg,truck
data/processed/car/MVI_39771_f00344_289_285.jpg,car
data/processed/car/MVI_39771_f00095_258_223.jpg,car
data/processed/bus/MVI_20052_f00202_410_20.jpg,bus
data/processed/truck/MVI_40152_f01121_410_321.jpg,truck
data/processed/bus/MVI_20012_f00561_213_384.jpg,bus
data/processed/truck/MVI_40131_f01156_401_150.jpg,truck
data/processed/background/bg_MVI_40853_img00401_0_0.jpg,background
data/processed/truck/MVI_40181_f00694_24_87.jpg,truck
data/processed/bus/MVI_63521_f00996_871_45.jpg,bus
data/processed/car/MVI_40244_f00663_1_292.jpg,car
data/processed/truck/MVI_40211_f01604_70_292.jpg,truck
data/processed/car/MVI_40992_f01594_840_368.jpg,car
data/processed/background/bg_MVI_40863_img00721_832_412.jpg,background
data/processed/bus/MVI_40751_f00713_1_253.jpg,bus
data/processed/bus/MVI_40162_f01240_1_148.jpg,bus
data/processed/car/MVI_20012_f00708_578_135.jpg,car
data/processed/car/MVI_20011_f00086_549_255.jpg,car
data/processed/bus/MVI_40161_f00161_328_42.jpg,bus
data/processed/bus/MVI_20012_f00490_288_163.jpg,bus
data/processed/bus/MVI_39851_f00968_81_86.jpg,bus
data/processed/bus/MVI_40162_f01362_1_175.jpg,bus
data/processed/background/bg_MVI_39761_img00021_0_0.jpg,background
data/processed/truck/MVI_40213_f00870_583_148.jpg,truck
data/processed/car/MVI_40204_f00876_126_181.jpg,car
data/processed/car/MVI_40161_f01332_392_337.jpg,car
data/processed/truck/MVI_63552_f01052_83_379.jpg,truck
data/processed/car/MVI_40241_f01983_1_313.jpg,car
data/processed/background/bg_MVI_39361_img01721_0_412.jpg,background
data/processed/truck/MVI_40732_f00929_215_248.jpg,truck
data/processed/truck/MVI_20035_f00272_215_137.jpg,truck
data/processed/background/bg_MVI_39781_img01401_832_0.jpg,background
data/processed/bus/MVI_20033_f00660_834_139.jpg,bus
data/processed/background/bg_MVI_20033_img00281_0_412.jpg,background
data/processed/truck/MVI_20035_f00274_211_140.jpg,truck
data/processed/background/bg_MVI_39361_img01761_0_412.jpg,background
data/processed/truck/MVI_63521_f01132_663_48.jpg,truck
data/processed/background/bg_MVI_40244_img00241_832_412.jpg,background
data/processed/background/bg_MVI_40992_img00461_0_0.jpg,background
data/processed/bus/MVI_40131_f00718_287_70.jpg,bus
data/processed/truck/MVI_40161_f01147_266_219.jpg,truck
data/processed/car/MVI_40241_f02236_499_312.jpg,car
data/processed/bus/MVI_39781_f01074_662_94.jpg,bus
data/processed/background/bg_MVI_40701_img00101_0_0.jpg,background
data/processed/bus/MVI_63521_f01251_777_1.jpg,bus
data/processed/bus/MVI_39851_f01160_81_86.jpg,bus
data/processed/bus/MVI_39781_f01157_81_115.jpg,bus
data/processed/truck/MVI_20061_f00595_572_218.jpg,truck
data/processed/background/bg_MVI_40992_img00121_832_0.jpg,background
data/processed/bus/MVI_40131_f00575_796_154.jpg,bus
data/processed/car/MVI_40191_f01985_269_236.jpg,car
data/processed/car/MVI_40243_f00555_23_327.jpg,car
data/processed/car/MVI_40161_f00494_730_205.jpg,car
data/processed/car/MVI_40131_f01126_1_446.jpg,car
data/processed/car/MVI_63563_f00293_811_186.jpg,car
data/processed/truck/MVI_63563_f01174_191_98.jpg,truck
data/processed/truck/MVI_63563_f00641_788_266.jpg,truck
data/processed/background/bg_MVI_20063_img00701_0_412.jpg,background
data/processed/car/MVI_40131_f00352_258_273.jpg,car
data/processed/car/MVI_40213_f00771_1_433.jpg,car
data/processed/background/bg_MVI_40701_img00081_0_412.jpg,background
data/processed/background/bg_MVI_40863_img00421_832_412.jpg,background
data/processed/bus/MVI_40131_f00968_1_183.jpg,bus
data/processed/truck/MVI_40213_f00902_474_438.jpg,truck
data/processed/bus/MVI_63521_f00397_702_1.jpg,bus
data/processed/bus/MVI_40161_f00037_407_48.jpg,bus
data/processed/bus/MVI_40751_f00812_1_304.jpg,bus
data/processed/bus/MVI_40162_f01104_1_148.jpg,bus
data/processed/truck/MVI_20064_f00486_893_202.jpg,truck
data/processed/truck/MVI_40204_f00870_856_128.jpg,truck
data/processed/car/MVI_40191_f00979_682_363.jpg,car
data/processed/truck/MVI_40732_f00936_178_250.jpg,truck
data/processed/bus/MVI_63521_f00114_771_1.jpg,bus
data/processed/background/bg_MVI_39361_img00101_0_412.jpg,background
data/processed/bus/MVI_40131_f00905_795_150.jpg,bus
data/processed/car/MVI_39781_f00603_703_258.jpg,car
data/processed/truck/MVI_40211_f01548_81_176.jpg,truck
data/processed/truck/MVI_40241_f00973_765_200.jpg,truck
data/processed/bus/MVI_40162_f01083_1_149.jpg,bus
data/processed/truck/MVI_63552_f00184_212_299.jpg,truck
data/processed/car/MVI_40204_f01068_601_387.jpg,car
data/processed/truck/MVI_40191_f00674_256_192.jpg,truck
data/processed/bus/MVI_20052_f00478_410_9.jpg,bus
data/processed/bus/MVI_40181_f01050_651_1.jpg,bus
data/processed/car/MVI_39851_f00779_19_287.jpg,car
data/processed/bus/MVI_39781_f01286_60_81.jpg,bus
data/processed/background/bg_MVI_40771_img00161_0_412.jpg,background
data/processed/truck/MVI_40211_f00759_782_136.jpg,truck
data/processed/truck/MVI_40981_f01765_810_219.jpg,truck
data/processed/bus/MVI_63521_f01553_796_1.jpg,bus
data/processed/background/bg_MVI_40774_img00621_832_0.jpg,background
data/processed/bus/MVI_39761_f01175_576_179.jpg,bus
data/processed/car/MVI_40152_f00029_149_321.jpg,car
data/processed/bus/MVI_39781_f01380_448_54.jpg,bus
data/processed/bus/MVI_20034_f00435_619_57.jpg,bus
data/processed/car/MVI_40732_f00384_173_433.jpg,car
data/processed/truck/MVI_40204_f00413_90_161.jpg,truck
data/processed/car/MVI_40244_f01283_373_183.jpg,car
data/processed/background/bg_MVI_40714_img01021_832_412.jpg,background
data/processed/bus/MVI_40152_f01504_834_142.jpg,bus
data/processed/bus/MVI_40131_f00519_1_223.jpg,bus
data/processed/bus/MVI_39781_f01245_89_132.jpg,bus
data/processed/truck/MVI_40981_f00378_284_256.jpg,truck
data/processed/background/bg_MVI_40152_img00621_0_412.jpg,background
data/processed/background/bg_MVI_40751_img00421_832_412.jpg,background
data/processed/truck/MVI_63552_f00983_356_161.jpg,truck
data/processed/bus/MVI_40131_f01042_1_184.jpg,bus
data/processed/background/bg_MVI_63521_img01821_832_412.jpg,background
data/processed/bus/MVI_39761_f00469_633_127.jpg,bus
